sessionId	userId	timestamp	mode	activity	shape_n	weight_n	flow_n	kt	baselineReady	note								
sess_ys157bttz	anonymous	2026-03-24T02:45:09.975Z	B	Victory	1	0	1	0.25	TRUE	0.7796	0.5737	0.2127	0.2439	0.5671	0.6425	0.4285	0.6291	right
sess_ys157bttz	anonymous	2026-03-24T02:45:10.646Z	B	Gull_Flap	1	0.537363336	0.330582528	0.6992414496	TRUE	0.7534	0.3709	0.2376	0.3131	0.5701	0.6135	0.422	0.6217	
sess_ys157bttz	anonymous	2026-03-24T02:45:12.564Z	B	Gull_Flap	1	0.7887820572	0.4213131413	0.7680532234	TRUE	0.8011	0.3685	0.2285	0.3388	0.5646	0.6166	0.4139	0.6273	
sess_ys157bttz	anonymous	2026-03-24T02:45:13.947Z	B	Gull_Flap	1	0.122709234	0.6726539661	0.4136548055	TRUE	0.7477	0.4239	0.2331	0.4489	0.5693	0.6226	0.4165	0.624	
sess_ys157bttz	anonymous	2026-03-24T02:45:15.729Z	B	Gull_Flap	1	1	0.3333155609	0.8833395537	TRUE	0.7877	0.6004	0.2197	0.567	0.5705	0.6329	0.4148	0.6404	
sess_ys157bttz	anonymous	2026-03-24T02:45:17.340Z	B	Gull_Flap	1	0.7912612287	0.5666380384	0.718181178	TRUE	0.6651	0.5179	0.216	0.3411	0.5333	0.6413	0.424	0.6146	
sess_ys157bttz	anonymous	2026-03-24T02:45:19.086Z	B	Victory	1	0.1840533038	0.9877560509	0.3279067037	TRUE	0.7346	0.1883	0.2787	0.5084	0.5583	0.6185	0.4126	0.6396	left
sess_ys157bttz	anonymous	2026-03-24T02:45:22.074Z	B	Victory	1	0.6544174591	0.861986816	0.560071598	TRUE	0.7237	0.595	0.1363	0.3499	0.5409	0.6432	0.3898	0.645	right
sess_ys157bttz	anonymous	2026-03-24T02:45:25.299Z	B	Victory	1	0.02117151702	0.5430188832	0.4184119977	TRUE	0.6255	1.0017	0.3517	0.3146	0.5239	0.669	0.3864	0.6376	right
sess_ys157bttz	anonymous	2026-03-24T02:45:25.908Z	B	Gull_Flap	1	0	0.8538647442	0.3011473395	TRUE	0.7477	0.3487	0.1725	0.3917	0.5311	0.6175	0.3645	0.6201	
sess_ys157bttz	anonymous	2026-03-24T02:45:26.936Z	B	Gull_Flap	1	0.916451367	0.5984114605	0.7571365356	TRUE	0.7537	0.5985	0.1336	0.5431	0.5271	0.6321	0.3665	0.6337	
sess_ys157bttz	anonymous	2026-03-24T02:45:28.486Z	B	Dance_Continuous	0.3782521609	0.2748184879	1	0.2044904354	TRUE	0.3133	0.6517	0.2148	0.5299	0.3411	0.6441	0.2631	0.7137	30s_Interval_AutoLog
sess_ys157bttz	anonymous	2026-03-24T02:45:32.258Z	B	Victory	1	0	0.8813846536	0.2915153712	TRUE	0.4973	0.4107	0.3495	1.0582	0.5338	0.6415	0.3909	0.6552	left
sess_ys157bttz	anonymous	2026-03-24T02:45:34.283Z	B	Victory	1	0	0.5718561566	0.3998503452	TRUE	0.4816	0.399	0.3256	1.0289	0.5486	0.6434	0.4041	0.6676	left
sess_ys157bttz	anonymous	2026-03-24T02:45:36.338Z	B	Victory	1	0	0.7286693724	0.3449657197	TRUE	0.4488	0.5322	0.3236	1.0374	0.5392	0.6463	0.4025	0.6817	left
sess_ys157bttz	anonymous	2026-03-24T02:45:38.086Z	B	Fireworks_Explosion	1	0	0.9193264433	0.2782357448	TRUE	0.6297	1.0165	0.509	0.3281	0.5775	0.6542	0.4366	0.6301	right
sess_ys157bttz	anonymous	2026-03-24T02:45:39.589Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	0.6341	1.052	0.4824	0.3188	0.5716	0.6455	0.4139	0.6209	right
sess_ys157bttz	anonymous	2026-03-24T02:45:40.992Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	0.6187	1.0801	0.4606	0.2972	0.5554	0.6333	0.388	0.6085	right
sess_ys157bttz	anonymous	2026-03-24T02:45:42.448Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	0.6072	1.0643	0.4583	0.317	0.5378	0.6255	0.3689	0.6047	right
sess_ys157bttz	anonymous	2026-03-24T02:45:44.262Z	B	Victory	0.3880204199	0	1	0.09700510499	TRUE	0.5467	0.6118	0.3946	1.0635	0.5883	0.6222	0.4174	0.6022	left
sess_ys157bttz	anonymous	2026-03-24T02:45:46.302Z	B	Victory	1	0.4660559464	0.3480173468	0.6646163072	TRUE	0.4817	0.5301	0.3206	1.0229	0.5597	0.612	0.3882	0.6296	left
sess_ys157bttz	anonymous	2026-03-24T02:45:54.608Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	0.5751	1.1042	0.482	0.1921	0.5182	0.5697	0.3414	0.5557	right
sess_ys157bttz	anonymous	2026-03-24T02:45:56.036Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	0.5943	1.0816	0.4891	0.2744	0.5286	0.5836	0.3524	0.5576	right
sess_ys157bttz	anonymous	2026-03-24T02:45:57.342Z	B	Heart	0.7037192497	0	1	0.1759298124	TRUE	0.7326	0.3976	0.7325	0.3972	0.5727	0.5608	0.4366	0.585	
sess_ys157bttz	anonymous	2026-03-24T02:45:57.816Z	B	Fireworks_Explosion	0.9921699378	0	1	0.2480424844	TRUE	0.6375	1.0367	0.5585	0.2851	0.5961	0.6128	0.4396	0.5895	right
sess_ys157bttz	anonymous	2026-03-24T02:45:58.488Z	B	Dance_Continuous	1	0	1	0.25	TRUE	0.6291	1.0555	0.5059	0.2827	0.5841	0.6064	0.4212	0.5837	30s_Interval_AutoLog
sess_ys157bttz	anonymous	2026-03-24T02:45:59.323Z	B	Fireworks_Explosion	1	0	0.8617432458	0.298389864	TRUE	0.6239	1.0394	0.5155	0.2307	0.5713	0.6011	0.4005	0.5556	right
sess_ys157bttz	anonymous	2026-03-24T02:46:00.061Z	B	Victory	1	0	1	0.25	TRUE	0.6447	1.0224	0.4766	0.3104	0.5759	0.5955	0.4006	0.5656	right
sess_ys157bttz	anonymous	2026-03-24T02:46:01.409Z	B	Heart	0	0	1	0	TRUE	0.4356	0.356	0.4627	0.307	0.5456	0.5493	0.3771	0.5599	
sess_ys157bttz	anonymous	2026-03-24T02:46:02.731Z	B	Heart	0	0	1	0	TRUE	0.4522	0.3813	0.4685	0.3489	0.5456	0.5652	0.3764	0.5705	
sess_ys157bttz	anonymous	2026-03-24T02:46:04.145Z	B	Heart	0	0	1	0	TRUE	0.4436	0.4007	0.465	0.3768	0.5437	0.5677	0.3731	0.5667	
sess_ys157bttz	anonymous	2026-03-24T02:46:05.931Z	B	Gull_Flap	1	0.04860631671	0.440461196	0.4652811081	TRUE	0.811	0.3793	0.1541	0.3088	0.5721	0.5671	0.3816	0.5692	
sess_ys157bttz	anonymous	2026-03-24T02:46:07.080Z	B	Gull_Flap	1	0.3746070662	0.4798252346	0.5819039944	TRUE	0.8008	0.3829	0.1503	0.3347	0.5747	0.572	0.377	0.5759	
sess_ys157bttz	anonymous	2026-03-24T02:46:08.168Z	B	Gull_Flap	1	0.4184770418	0.8441440971	0.4719403827	TRUE	0.7998	0.3844	0.1448	0.3647	0.5725	0.5803	0.3698	0.5862	
sess_ys157bttz	anonymous	2026-03-24T02:46:09.617Z	B	Gull_Flap	1	0.5217734974	0.4639227587	0.6463364334	TRUE	0.8204	0.5294	0.1041	0.5197	0.5634	0.5799	0.3654	0.5821	
sess_ys157bttz	anonymous	2026-03-24T02:46:10.840Z	B	Gull_Flap	1	0.3191072721	0.6966204846	0.4838257392	TRUE	0.8041	0.4288	0.1391	0.3422	0.5653	0.5751	0.3639	0.5865	
sess_ys157bttz	anonymous	2026-03-24T02:46:30.362Z	B	Dance_Continuous	0.7371944761	0	0.8936337438	0.2215268087	TRUE	0.3327	0.2943	0.2418	0.2951	0.3981	0.2443	0.3961	0.3069	30s_Interval_AutoLog
sess_ys157bttz	anonymous	2026-03-24T02:46:50.377Z	B	Heart	0	0	0.7562970611	0.0852960286	TRUE	0.4698	0.2866	0.4224	0.2789	0.4061	0.3194	0.3978	0.2457	
sess_ys157bttz	anonymous	2026-03-24T02:46:53.763Z	B	Heart	0	0	0.5104046798	0.1713583621	TRUE	0.4127	0.2538	0.4254	0.297	0.3934	0.2364	0.3919	0.3262	
sess_ys157bttz	anonymous	2026-03-24T02:47:09.949Z	B	Dance_Continuous	0.0370084197	0	0.5855369798	0.154314162	TRUE	0.4954	0.2947	0.278	0.2185	0.4223	0.2999	0.3901	0.2482	30s_Interval_AutoLog
sess_ys157bttz	anonymous	2026-03-24T02:47:21.471Z	B	Victory	0.8608336459	0.3320254968	0.7311839533	0.4421042266	TRUE	0.4632	1.0094	0.5286	0.8751	0.5268	0.7203	0.5452	0.7152	left
sess_ys157bttz	anonymous	2026-03-24T02:47:26.793Z	B	Heart	1	0	1	0.25	TRUE	0.6046	0.9219	0.5779	0.8614	0.6229	0.7462	0.6213	0.7483	
sess_ys157bttz	anonymous	2026-03-24T02:47:30.815Z	B	Fireworks_Explosion	0.7219653714	0	0.7700724454	0.260965987	TRUE	0.5134	0.8276	0.3848	0.939	0.4957	0.7191	0.4198	0.7381	left
sess_ys157bttz	anonymous	2026-03-24T02:47:34.929Z	B	Fireworks_Explosion	0.635581684	0	0.8566923376	0.2090531028	TRUE	0.1874	0.5819	0.0833	0.8168	0.2848	0.6538	0.1732	0.6331	right
sess_ys157bttz	anonymous	2026-03-24T02:47:36.313Z	B	Heart	0	0	1	0	TRUE	0.534	0.6298	0.5364	0.6602	0.529	0.5447	0.579	0.5375	
sess_ys157bttz	anonymous	2026-03-24T02:47:41.215Z	B	Dance_Continuous	0	0	1	0	TRUE	0.7907	1.0371	0.46	1.0951	0.6376	0.7163	0.4875	0.7384	30s_Interval_AutoLog
sess_ys157bttz	anonymous	2026-03-24T02:47:48.696Z	B	Victory	0.620640293	0.4894269352	0.7630290651	0.4338706745	TRUE	0.5327	0.9844	0.1959	0.6541	0.5011	0.6976	0.322	0.7152	right
sess_ys157bttz	anonymous	2026-03-24T02:47:51.498Z	B	Fireworks_Explosion	0.2677462241	0.4081619905	0.3916280673	0.4431315287	TRUE	0.6124	0.9443	0.4208	0.9359	0.5156	0.5652	0.3655	0.5681	left
sess_ys157bttz	anonymous	2026-03-24T02:47:52.013Z	B	Gull_Flap	1	0.4340291809	0.7254531865	0.5197030571	TRUE	0.7133	0.5099	0.2059	0.2685	0.539	0.5471	0.3991	0.5284	
sess_ys157bttz	NCNU_User_1774320473951	2026-03-24T02:47:55.026Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.6928	0.3554	0.2184	0.1665	0.5355	0.4708	0.3962	0.4432	
sess_ys157bttz	NCNU_User_1774320473951	2026-03-24T02:47:56.105Z	B	Gull_Flap	0.5	0.5	0.5	0.5	FALSE	0.6957	0.3622	0.2064	0.2316	0.5291	0.4645	0.3857	0.4465	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:02.090Z	B	Fireworks_Explosion	0.5	0.5	0.5	0.5	FALSE	0.6282	0.9623	0.3317	0.319	0.5332	0.4848	0.3927	0.4538	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:05.986Z	B	Fireworks_Explosion	0.1799385733	0.3705356733	0.5349855602	0.3559539666	TRUE	0.6911	0.9438	0.4624	0.3177	0.5938	0.4761	0.424	0.4596	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:11.235Z	B	Dance_Continuous	0.3237075723	0.0616797451	0.8828211892	0.1466113749	TRUE	0.7124	0.9848	0.4569	0.3583	0.5979	0.4744	0.4322	0.4561	30s_Interval_AutoLog
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:14.095Z	B	Victory	0.02334421414	1	0	0.7558360535	TRUE	0.7664	0.3036	0.3346	0.2226	0.5878	0.4738	0.4301	0.4602	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:14.488Z	B	Heart	0	0.8075069487	0	0.6730027795	TRUE	0.5449	0.2952	0.5458	0.2754	0.5931	0.4494	0.4404	0.4394	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:14.961Z	B	Victory	0	0.4314001538	0.334334707	0.4055429141	TRUE	0.6417	0.2741	0.4829	0.2459	0.586	0.4382	0.4271	0.4502	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:16.439Z	B	Heart	0	0.5170066881	0.5075223458	0.3791698542	TRUE	0.5372	0.3015	0.5564	0.292	0.5963	0.4568	0.4376	0.4547	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:16.763Z	B	Victory	0	0.2700378848	0.706085158	0.2108853486	TRUE	0.5603	0.2974	0.5644	0.293	0.5979	0.4482	0.4348	0.4513	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:17.637Z	B	Victory	0	0.6367488958	0.05626065293	0.5850083298	TRUE	0.7709	0.3683	0.2853	0.3301	0.5968	0.4806	0.43	0.4609	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:18.391Z	B	Heart	0	0.6239427732	0.3649583778	0.471841677	TRUE	0.5603	0.3102	0.56	0.3093	0.5965	0.46	0.4391	0.4652	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:18.819Z	B	Fireworks_Explosion	0	0.3337831278	0.4488951929	0.3263999336	TRUE	0.5431	0.3184	0.5522	0.3145	0.598	0.4615	0.4354	0.4689	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:20.627Z	B	Heart	0	0.792079056	0	0.6668316224	TRUE	0.5397	0.3269	0.56	0.3172	0.5976	0.4565	0.4345	0.4525	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:21.047Z	B	Victory	0	0.4281222223	0.2210916061	0.4438668268	TRUE	0.5599	0.313	0.5527	0.2928	0.5995	0.4455	0.4339	0.4548	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:23.161Z	B	Heart	0	0.6364257589	0.1942806255	0.5365720846	TRUE	0.5473	0.3253	0.5589	0.3364	0.6	0.4594	0.4406	0.4597	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:23.432Z	B	Victory	0	0.4595088348	0.1384708055	0.485338752	TRUE	0.5422	0.2801	0.5638	0.2924	0.606	0.4514	0.4414	0.4493	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:23.632Z	B	Victory	0	0.3258735731	0.3497217557	0.3579468147	TRUE	0.5622	0.293	0.5601	0.2992	0.6061	0.4553	0.4418	0.462	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:25.510Z	B	Heart	0	0.5978873549	0.1678306348	0.5304142197	TRUE	0.5627	0.3125	0.5651	0.3213	0.6024	0.4608	0.4416	0.4566	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:25.911Z	B	Victory	0	0.2731252358	0.6353656645	0.2368721118	TRUE	0.5618	0.3141	0.5665	0.3209	0.6071	0.468	0.4412	0.4668	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:28.049Z	B	Victory	0.4475857867	0.7334984015	0	0.7552958073	TRUE	0.6906	1.0318	0.3376	0.2007	0.5983	0.4819	0.4395	0.4664	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:30.394Z	B	Victory	0.1797198771	0.1212419621	0.7007987039	0.1981472078	TRUE	0.691	1.0065	0.3676	0.8952	0.585	0.4831	0.4145	0.4702	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:31.280Z	B	Victory	0.5970416751	0.2821761122	0.4419341675	0.457453905	TRUE	0.7007	1.0265	0.3662	0.1662	0.5859	0.4924	0.4246	0.4415	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:33.834Z	B	Victory	0.517753705	0.8208228495	0	0.807767566	TRUE	0.6957	0.9961	0.3859	0.1262	0.5762	0.4681	0.4109	0.4429	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:37.144Z	B	Fireworks_Explosion	0.5411910628	0.6362438683	0.2236371734	0.6615223023	TRUE	0.7025	0.9748	0.3841	0.0807	0.5767	0.4797	0.4116	0.4507	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:39.879Z	B	Victory	0.4809536994	0.2044124336	0.5271927062	0.3674859511	TRUE	0.7172	0.9866	0.4082	0.1008	0.5867	0.4788	0.4213	0.4521	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:41.278Z	B	Dance_Continuous	0.6207789992	0.09043135737	0.9800134933	0.1983625701	TRUE	0.7321	0.9915	0.435	0.1804	0.6084	0.4926	0.4477	0.4529	30s_Interval_AutoLog
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:45.641Z	B	Victory	0	1	0	0.75	TRUE	0.6987	0.2865	0.3969	0.2345	0.5963	0.4599	0.4335	0.4494	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:46.239Z	B	Heart	0	0.6544798225	0.00612916459	0.6096467214	TRUE	0.5474	0.3049	0.5567	0.2978	0.5942	0.4532	0.4375	0.4514	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:47.957Z	B	Victory	0	0.6764219867	0.2486665817	0.5335354911	TRUE	0.7142	0.2463	0.3805	0.1675	0.5929	0.4642	0.4313	0.434	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:48.539Z	B	Victory	0	0.8677337653	0	0.6970935061	TRUE	0.5432	0.3057	0.558	0.3037	0.5918	0.4521	0.4308	0.4483	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:49.975Z	B	Victory	0	0.5830522054	0.6003587853	0.3730953073	TRUE	0.7649	0.2992	0.3386	0.2324	0.593	0.47	0.4337	0.454	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:50.667Z	B	Heart	0	0.5206500783	0.2135915897	0.4835029749	TRUE	0.5452	0.3316	0.5612	0.3276	0.5973	0.4579	0.4358	0.4725	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:50.937Z	B	Victory	0	0.8719663424	0	0.698786537	TRUE	0.556	0.3268	0.5589	0.3242	0.5946	0.4519	0.4347	0.4708	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:52.201Z	B	Victory	0	1	0	0.75	TRUE	0.6437	0.1388	0.4767	0.1051	0.5828	0.4553	0.4304	0.4521	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:52.534Z	B	Heart	0	1	0	0.75	TRUE	0.5598	0.2741	0.5631	0.2782	0.5845	0.4436	0.4281	0.4356	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:52.992Z	B	Victory	0	0.912109377	0	0.7148437508	TRUE	0.8082	0.4239	0.2894	0.3534	0.584	0.4646	0.4205	0.4692	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:53.943Z	B	Heart	0	1	0	0.75	TRUE	0.5599	0.2614	0.5618	0.2536	0.5946	0.4403	0.4329	0.432	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:54.405Z	B	Victory	0	0.3744003375	0.268799082	0.4056804563	TRUE	0.5857	0.2531	0.5473	0.2524	0.5918	0.4394	0.4323	0.4373	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:56.112Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.7921	0.3066	0.2131	0.1571	0.5892	0.4478	0.4343	0.4395	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:57.466Z	B	Fireworks_Explosion	0	0.9037445812	0	0.7114978325	TRUE	0.5916	0.0687	0.4121	0.0315	0.5786	0.4182	0.4351	0.4224	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:57.772Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.8044	0.3231	0.2102	0.1727	0.5854	0.4588	0.4333	0.4429	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:48:59.426Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.7946	0.3074	0.245	0.134	0.5903	0.46	0.427	0.4465	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:00.083Z	B	Victory	0	0.9244672412	0	0.7197868965	TRUE	0.8033	0.9137	0.2153	0.842	0.5865	0.4894	0.4264	0.4809	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:01.103Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.7902	0.4428	0.2345	0.3054	0.5961	0.4689	0.4341	0.4453	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:04.041Z	B	Victory	0.2158296363	1	0	0.8039574091	TRUE	0.7747	0.9023	0.4386	0.292	0.5839	0.4702	0.4355	0.4594	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:07.857Z	B	Fireworks_Explosion	0.4215080832	0.9340109659	0.2224179641	0.7511351197	TRUE	0.6858	0.9491	0.3155	0.0744	0.5887	0.476	0.4229	0.4535	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:10.491Z	B	Fireworks_Explosion	0.4906177483	0.4981658199	0.2622297252	0.5801403612	TRUE	0.6925	0.9273	0.3406	0.1521	0.5835	0.4737	0.4332	0.4353	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:11.295Z	B	Dance_Continuous	0.6827170372	0.2067431838	0.648300415	0.3764713876	TRUE	0.7016	0.9594	0.3922	0.0964	0.5982	0.4892	0.4491	0.4363	30s_Interval_AutoLog
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:13.339Z	B	Victory	0.6036657476	0.9243600558	0.3268031944	0.7562793412	TRUE	0.6793	0.933	0.3166	-0.0279	0.5582	0.4703	0.4039	0.4188	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:21.373Z	B	Fireworks_Explosion	0.3783031813	0.6344640972	0.1761592072	0.6367057117	TRUE	0.7142	0.9538	0.4748	0.2401	0.5875	0.4727	0.4306	0.4641	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:23.520Z	B	Fireworks_Explosion	0	0.7190734214	0.4472522884	0.4810910676	TRUE	0.6652	0.124	0.4317	0.0952	0.6034	0.454	0.4512	0.4329	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:23.923Z	B	Victory	0	0.3688779249	0.4020084321	0.3568482187	TRUE	0.6285	0.1302	0.4171	0.0738	0.5983	0.4407	0.4506	0.4343	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:24.204Z	B	Gull_Flap	0	0.7527108395	0	0.6510843358	TRUE	0.7855	0.2295	0.2447	0.1164	0.5994	0.4495	0.4463	0.4389	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:26.255Z	B	Gull_Flap	0	0.9793157909	0	0.7417263164	TRUE	0.7968	0.4638	0.2358	0.1902	0.607	0.4705	0.447	0.4525	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:27.114Z	B	Victory	0.009667290444	1	0	0.7524168226	TRUE	0.8141	0.6445	0.1968	0.746	0.5933	0.4812	0.4375	0.4639	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:28.227Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.7921	0.4281	0.2605	0.1488	0.6012	0.4677	0.4396	0.4544	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:28.904Z	B	Victory	0	1	0	0.75	TRUE	0.6893	1.0238	0.3979	0.9235	0.5963	0.4979	0.4386	0.5031	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:32.460Z	B	Victory	0	0.9579135225	0	0.733165409	TRUE	0.5356	0.25	0.5597	0.2531	0.5917	0.4309	0.4369	0.4281	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:32.806Z	B	Victory	0	0.5072318878	0.08740383445	0.5223014131	TRUE	0.5504	0.2662	0.5551	0.2619	0.594	0.4361	0.4356	0.4368	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:33.675Z	B	Fireworks_Explosion	0	0.387600119	0.1805415595	0.4418505018	TRUE	0.7754	0.298	0.2534	0.3117	0.5975	0.4661	0.4289	0.4606	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:34.547Z	B	Heart	0	0.6859279211	0	0.6243711684	TRUE	0.545	0.2653	0.5539	0.2693	0.5907	0.4384	0.4315	0.4277	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:34.812Z	B	Victory	0	0.4312952912	0.2246174467	0.4439020101	TRUE	0.5454	0.2658	0.5496	0.2547	0.5951	0.4363	0.4315	0.4298	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:35.292Z	B	Gull_Flap	0	0.7812382002	0.02512878875	0.653700204	TRUE	0.8466	0.422	0.2046	0.4694	0.5969	0.4765	0.4301	0.4739	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:36.310Z	B	Heart	0	0.7255511906	0.1437117702	0.5899213567	TRUE	0.544	0.3025	0.5579	0.3001	0.5992	0.4409	0.4359	0.4315	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:36.863Z	B	Gull_Flap	0	0.5874865918	0.2239930007	0.5065970865	TRUE	0.8189	0.3567	0.2243	0.3748	0.5949	0.4696	0.4256	0.4613	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:37.075Z	B	Victory	0	0.869606553	0.3143322445	0.5878263356	TRUE	0.8306	0.447	0.1766	0.5521	0.5947	0.4782	0.4291	0.4778	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:37.562Z	B	Victory	0.1226213594	1	0.0783746949	0.7532241966	TRUE	0.7926	0.2173	0.2921	0.1442	0.5988	0.4668	0.4375	0.4461	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:37.938Z	B	Heart	0	1	0	0.75	TRUE	0.552	0.2993	0.5712	0.3098	0.6021	0.4338	0.4358	0.4269	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:38.473Z	B	Gull_Flap	0	1	0	0.75	TRUE	0.8406	0.4029	0.2088	0.4007	0.5966	0.4751	0.43	0.4744	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:39.451Z	B	Victory	0	1	0.1516362443	0.6969273145	TRUE	0.5676	0.2188	0.5836	0.2222	0.5852	0.4345	0.4351	0.4335	right
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:39.833Z	B	Victory	0	1	0	0.75	TRUE	0.578	0.2901	0.5596	0.2932	0.6036	0.4477	0.4344	0.449	left
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:40.172Z	B	Gull_Flap	0	0.9472389454	0	0.7288955782	TRUE	0.816	0.2913	0.2529	0.2668	0.5956	0.4666	0.4329	0.4534	
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:41.339Z	B	Dance_Continuous	0	1	0	0.75	TRUE	0.5869	0.4394	0.592	0.2998	0.5913	0.4561	0.439	0.4423	30s_Interval_AutoLog
sess_qw3oth54b	NCNU_User_1774320473951	2026-03-24T02:49:41.678Z	B	Victory	0	1	0.07455603632	0.7239053873	TRUE	0.5745	0.3107	0.576	0.3049	0.6069	0.4558	0.4432	0.452	right
